TopLeft,TopMid,TopRight,MidLeft,MidMid,MidRight,BotLeft,BotMid,BotRight,StateID,Action
0,0,2,0,0,1,0,0,2,3607,1
0,0,2,0,0,1,0,0,2,3608,3
0,0,2,0,0,1,0,0,2,3609,4
0,0,2,0,0,1,0,0,2,3610,6
0,0,2,0,0,1,0,0,2,3611,7
0,0,2,0,0,1,0,1,0,3612,0
0,0,2,0,0,1,0,1,0,3613,1
0,0,2,0,0,1,0,1,0,3614,3
0,0,2,0,0,1,0,1,0,3615,4
0,0,2,0,0,1,0,1,0,3616,6
0,0,2,0,0,1,0,1,0,3617,8
0,0,2,0,0,1,0,1,2,3618,0
0,0,2,0,0,1,0,1,2,3619,1
0,0,2,0,0,1,0,1,2,3620,3
0,0,2,0,0,1,0,1,2,3621,4
0,0,2,0,0,1,0,1,2,3622,6
0,0,2,0,0,1,0,2,0,3623,0
0,0,2,0,0,1,0,2,0,3624,1
0,0,2,0,0,1,0,2,0,3625,3
0,0,2,0,0,1,0,2,0,3626,4
0,0,2,0,0,1,0,2,0,3627,6
0,0,2,0,0,1,0,2,0,3628,8
0,0,2,0,0,1,0,2,1,3629,0
0,0,2,0,0,1,0,2,1,3630,1
0,0,2,0,0,1,0,2,1,3631,3
0,0,2,0,0,1,0,2,1,3632,4
0,0,2,0,0,1,0,2,1,3633,6
0,0,2,0,0,1,1,0,0,3634,0
0,0,2,0,0,1,1,0,0,3635,1
0,0,2,0,0,1,1,0,0,3636,3
0,0,2,0,0,1,1,0,0,3637,4
0,0,2,0,0,1,1,0,0,3638,7
0,0,2,0,0,1,1,0,0,3639,8
0,0,2,0,0,1,1,0,2,3640,0
0,0,2,0,0,1,1,0,2,3641,1
0,0,2,0,0,1,1,0,2,3642,3
0,0,2,0,0,1,1,0,2,3643,4
0,0,2,0,0,1,1,0,2,3644,7
0,0,2,0,0,1,1,1,2,3645,0
0,0,2,0,0,1,1,1,2,3646,1
0,0,2,0,0,1,1,1,2,3647,3
0,0,2,0,0,1,1,1,2,3648,4
0,0,2,0,0,1,1,2,0,3649,0
0,0,2,0,0,1,1,2,0,3650,1
0,0,2,0,0,1,1,2,0,3651,3
0,0,2,0,0,1,1,2,0,3652,4
0,0,2,0,0,1,1,2,0,3653,8
0,0,2,0,0,1,1,2,1,3654,0
0,0,2,0,0,1,1,2,1,3655,1
0,0,2,0,0,1,1,2,1,3656,3
0,0,2,0,0,1,1,2,1,3657,4
0,0,2,0,0,1,1,2,2,3658,0
0,0,2,0,0,1,1,2,2,3659,1
0,0,2,0,0,1,1,2,2,3660,3
0,0,2,0,0,1,1,2,2,3661,4
0,0,2,0,0,1,2,0,0,3662,0
0,0,2,0,0,1,2,0,0,3663,1
0,0,2,0,0,1,2,0,0,3664,3
0,0,2,0,0,1,2,0,0,3665,4
0,0,2,0,0,1,2,0,0,3666,7
0,0,2,0,0,1,2,0,0,3667,8
0,0,2,0,0,1,2,0,1,3668,0
0,0,2,0,0,1,2,0,1,3669,1
0,0,2,0,0,1,2,0,1,3670,3
0,0,2,0,0,1,2,0,1,3671,4
0,0,2,0,0,1,2,0,1,3672,7
0,0,2,0,0,1,2,1,0,3673,0
0,0,2,0,0,1,2,1,0,3674,1
0,0,2,0,0,1,2,1,0,3675,3
0,0,2,0,0,1,2,1,0,3676,4
0,0,2,0,0,1,2,1,0,3677,8
0,0,2,0,0,1,2,1,1,3678,0
0,0,2,0,0,1,2,1,1,3679,1
0,0,2,0,0,1,2,1,1,3680,3
0,0,2,0,0,1,2,1,1,3681,4
0,0,2,0,0,1,2,1,2,3682,0
0,0,2,0,0,1,2,1,2,3683,1
0,0,2,0,0,1,2,1,2,3684,3
0,0,2,0,0,1,2,1,2,3685,4
0,0,2,0,0,1,2,2,1,3686,0
0,0,2,0,0,1,2,2,1,3687,1
0,0,2,0,0,1,2,2,1,3688,3
0,0,2,0,0,1,2,2,1,3689,4
0,0,2,0,0,2,0,0,1,3690,0
0,0,2,0,0,2,0,0,1,3691,1
0,0,2,0,0,2,0,0,1,3692,3
0,0,2,0,0,2,0,0,1,3693,4
0,0,2,0,0,2,0,0,1,3694,6
0,0,2,0,0,2,0,0,1,3695,7
0,0,2,0,0,2,0,1,0,3696,0
0,0,2,0,0,2,0,1,0,3697,1
0,0,2,0,0,2,0,1,0,3698,3
0,0,2,0,0,2,0,1,0,3699,4
0,0,2,0,0,2,0,1,0,3700,6
0,0,2,0,0,2,0,1,0,3701,8
0,0,2,0,0,2,0,1,1,3702,0
0,0,2,0,0,2,0,1,1,3703,1
0,0,2,0,0,2,0,1,1,3704,3
0,0,2,0,0,2,0,1,1,3705,4
0,0,2,0,0,2,0,1,1,3706,6
0,0,2,0,0,2,1,0,0,3707,0
0,0,2,0,0,2,1,0,0,3708,1
0,0,2,0,0,2,1,0,0,3709,3
0,0,2,0,0,2,1,0,0,3710,4
0,0,2,0,0,2,1,0,0,3711,7
0,0,2,0,0,2,1,0,0,3712,8
0,0,2,0,0,2,1,0,1,3713,0
0,0,2,0,0,2,1,0,1,3714,1
0,0,2,0,0,2,1,0,1,3715,3
0,0,2,0,0,2,1,0,1,3716,4
0,0,2,0,0,2,1,0,1,3717,7
0,0,2,0,0,2,1,1,0,3718,0
0,0,2,0,0,2,1,1,0,3719,1
0,0,2,0,0,2,1,1,0,3720,3
0,0,2,0,0,2,1,1,0,3721,4
0,0,2,0,0,2,1,1,0,3722,8
0,0,2,0,0,2,1,1,1,3723,0
0,0,2,0,0,2,1,1,1,3724,1
0,0,2,0,0,2,1,1,1,3725,3
0,0,2,0,0,2,1,1,1,3726,4
0,0,2,0,0,2,1,1,2,3727,0
0,0,2,0,0,2,1,1,2,3728,1
0,0,2,0,0,2,1,1,2,3729,3
0,0,2,0,0,2,1,1,2,3730,4
0,0,2,0,0,2,1,2,1,3731,0
0,0,2,0,0,2,1,2,1,3732,1
0,0,2,0,0,2,1,2,1,3733,3
0,0,2,0,0,2,1,2,1,3734,4
0,0,2,0,0,2,2,1,1,3735,0
0,0,2,0,0,2,2,1,1,3736,1
0,0,2,0,0,2,2,1,1,3737,3
0,0,2,0,0,2,2,1,1,3738,4
0,0,2,0,1,0,0,0,0,3739,0
0,0,2,0,1,0,0,0,0,3740,1
0,0,2,0,1,0,0,0,0,3741,3
0,0,2,0,1,0,0,0,0,3742,5
0,0,2,0,1,0,0,0,0,3743,6
0,0,2,0,1,0,0,0,0,3744,7
0,0,2,0,1,0,0,0,0,3745,8
0,0,2,0,1,0,0,0,1,3746,0
0,0,2,0,1,0,0,0,1,3747,1
0,0,2,0,1,0,0,0,1,3748,3
0,0,2,0,1,0,0,0,1,3749,5
0,0,2,0,1,0,0,0,1,3750,6
0,0,2,0,1,0,0,0,1,3751,7
0,0,2,0,1,0,0,0,2,3752,0
0,0,2,0,1,0,0,0,2,3753,1
0,0,2,0,1,0,0,0,2,3754,3
0,0,2,0,1,0,0,0,2,3755,5
0,0,2,0,1,0,0,0,2,3756,6
0,0,2,0,1,0,0,0,2,3757,7
0,0,2,0,1,0,0,1,0,3758,0
0,0,2,0,1,0,0,1,0,3759,1
0,0,2,0,1,0,0,1,0,3760,3
0,0,2,0,1,0,0,1,0,3761,5
0,0,2,0,1,0,0,1,0,3762,6
0,0,2,0,1,0,0,1,0,3763,8
0,0,2,0,1,0,0,1,2,3764,0
0,0,2,0,1,0,0,1,2,3765,1
0,0,2,0,1,0,0,1,2,3766,3
0,0,2,0,1,0,0,1,2,3767,5
0,0,2,0,1,0,0,1,2,3768,6
0,0,2,0,1,0,0,2,0,3769,0
0,0,2,0,1,0,0,2,0,3770,1
0,0,2,0,1,0,0,2,0,3771,3
0,0,2,0,1,0,0,2,0,3772,5
0,0,2,0,1,0,0,2,0,3773,6
0,0,2,0,1,0,0,2,0,3774,8
0,0,2,0,1,0,0,2,1,3775,0
0,0,2,0,1,0,0,2,1,3776,1
0,0,2,0,1,0,0,2,1,3777,3
0,0,2,0,1,0,0,2,1,3778,5
0,0,2,0,1,0,0,2,1,3779,6
0,0,2,0,1,0,1,0,0,3780,0
0,0,2,0,1,0,1,0,0,3781,1
0,0,2,0,1,0,1,0,0,3782,3
0,0,2,0,1,0,1,0,0,3783,5
0,0,2,0,1,0,1,0,0,3784,7
0,0,2,0,1,0,1,0,0,3785,8
0,0,2,0,1,0,1,0,2,3786,0
0,0,2,0,1,0,1,0,2,3787,1
0,0,2,0,1,0,1,0,2,3788,3
0,0,2,0,1,0,1,0,2,3789,5
0,0,2,0,1,0,1,0,2,3790,7
0,0,2,0,1,0,1,1,2,3791,0
0,0,2,0,1,0,1,1,2,3792,1
0,0,2,0,1,0,1,1,2,3793,3
0,0,2,0,1,0,1,1,2,3794,5
0,0,2,0,1,0,1,2,0,3795,0
0,0,2,0,1,0,1,2,0,3796,1
0,0,2,0,1,0,1,2,0,3797,3
0,0,2,0,1,0,1,2,0,3798,5
0,0,2,0,1,0,1,2,0,3799,8
0,0,2,0,1,0,1,2,1,3800,0
0,0,2,0,1,0,1,2,1,3801,1
0,0,2,0,1,0,1,2,1,3802,3
0,0,2,0,1,0,1,2,1,3803,5
0,0,2,0,1,0,1,2,2,3804,0
0,0,2,0,1,0,1,2,2,3805,1
0,0,2,0,1,0,1,2,2,3806,3
0,0,2,0,1,0,1,2,2,3807,5
0,0,2,0,1,0,2,0,0,3808,0
0,0,2,0,1,0,2,0,0,3809,1
0,0,2,0,1,0,2,0,0,3810,3
0,0,2,0,1,0,2,0,0,3811,5
0,0,2,0,1,0,2,0,0,3812,7
0,0,2,0,1,0,2,0,0,3813,8
0,0,2,0,1,0,2,0,1,3814,0
0,0,2,0,1,0,2,0,1,3815,1
0,0,2,0,1,0,2,0,1,3816,3
0,0,2,0,1,0,2,0,1,3817,5
0,0,2,0,1,0,2,0,1,3818,7
0,0,2,0,1,0,2,1,0,3819,0
0,0,2,0,1,0,2,1,0,3820,1
0,0,2,0,1,0,2,1,0,3821,3
0,0,2,0,1,0,2,1,0,3822,5
0,0,2,0,1,0,2,1,0,3823,8
0,0,2,0,1,0,2,1,1,3824,0
0,0,2,0,1,0,2,1,1,3825,1
0,0,2,0,1,0,2,1,1,3826,3
0,0,2,0,1,0,2,1,1,3827,5
0,0,2,0,1,0,2,1,2,3828,0
0,0,2,0,1,0,2,1,2,3829,1
0,0,2,0,1,0,2,1,2,3830,3
0,0,2,0,1,0,2,1,2,3831,5
0,0,2,0,1,0,2,2,1,3832,0
0,0,2,0,1,0,2,2,1,3833,1
0,0,2,0,1,0,2,2,1,3834,3
0,0,2,0,1,0,2,2,1,3835,5
0,0,2,0,1,1,0,0,0,3836,0
0,0,2,0,1,1,0,0,0,3837,1
0,0,2,0,1,1,0,0,0,3838,3
0,0,2,0,1,1,0,0,0,3839,6
0,0,2,0,1,1,0,0,0,3840,7
0,0,2,0,1,1,0,0,0,3841,8
0,0,2,0,1,1,0,0,2,3842,0
0,0,2,0,1,1,0,0,2,3843,1
0,0,2,0,1,1,0,0,2,3844,3
0,0,2,0,1,1,0,0,2,3845,6
0,0,2,0,1,1,0,0,2,3846,7
0,0,2,0,1,1,0,1,2,3847,0
0,0,2,0,1,1,0,1,2,3848,1
0,0,2,0,1,1,0,1,2,3849,3
0,0,2,0,1,1,0,1,2,3850,6
0,0,2,0,1,1,0,2,0,3851,0
0,0,2,0,1,1,0,2,0,3852,1
0,0,2,0,1,1,0,2,0,3853,3
0,0,2,0,1,1,0,2,0,3854,6
0,0,2,0,1,1,0,2,0,3855,8
0,0,2,0,1,1,0,2,1,3856,0
0,0,2,0,1,1,0,2,1,3857,1
0,0,2,0,1,1,0,2,1,3858,3
0,0,2,0,1,1,0,2,1,3859,6
0,0,2,0,1,1,0,2,2,3860,0
0,0,2,0,1,1,0,2,2,3861,1
0,0,2,0,1,1,0,2,2,3862,3
0,0,2,0,1,1,0,2,2,3863,6
0,0,2,0,1,1,1,0,2,3864,0
0,0,2,0,1,1,1,0,2,3865,1
0,0,2,0,1,1,1,0,2,3866,3
0,0,2,0,1,1,1,0,2,3867,7
0,0,2,0,1,1,1,2,0,3868,0
0,0,2,0,1,1,1,2,0,3869,1
0,0,2,0,1,1,1,2,0,3870,3
0,0,2,0,1,1,1,2,0,3871,8
0,0,2,0,1,1,1,2,2,3872,0
0,0,2,0,1,1,1,2,2,3873,1
0,0,2,0,1,1,1,2,2,3874,3
0,0,2,0,1,1,2,0,0,3875,0
0,0,2,0,1,1,2,0,0,3876,1
0,0,2,0,1,1,2,0,0,3877,3
0,0,2,0,1,1,2,0,0,3878,7
0,0,2,0,1,1,2,0,0,3879,8
0,0,2,0,1,1,2,0,1,3880,0
0,0,2,0,1,1,2,0,1,3881,1
0,0,2,0,1,1,2,0,1,3882,3
0,0,2,0,1,1,2,0,1,3883,7
0,0,2,0,1,1,2,0,2,3884,0
0,0,2,0,1,1,2,0,2,3885,1
0,0,2,0,1,1,2,0,2,3886,3
0,0,2,0,1,1,2,0,2,3887,7
0,0,2,0,1,1,2,1,0,3888,0
0,0,2,0,1,1,2,1,0,3889,1
0,0,2,0,1,1,2,1,0,3890,3
0,0,2,0,1,1,2,1,0,3891,8
0,0,2,0,1,1,2,1,2,3892,0
0,0,2,0,1,1,2,1,2,3893,1
0,0,2,0,1,1,2,1,2,3894,3
0,0,2,0,1,1,2,2,0,3895,0
0,0,2,0,1,1,2,2,0,3896,1
0,0,2,0,1,1,2,2,0,3897,3
0,0,2,0,1,1,2,2,0,3898,8
0,0,2,0,1,1,2,2,1,3899,0
0,0,2,0,1,1,2,2,1,3900,1
0,0,2,0,1,1,2,2,1,3901,3
0,0,2,0,1,2,0,0,0,3902,0
0,0,2,0,1,2,0,0,0,3903,1
0,0,2,0,1,2,0,0,0,3904,3
0,0,2,0,1,2,0,0,0,3905,6
0,0,2,0,1,2,0,0,0,3906,7
0,0,2,0,1,2,0,0,0,3907,8
0,0,2,0,1,2,0,0,1,3908,0
0,0,2,0,1,2,0,0,1,3909,1
0,0,2,0,1,2,0,0,1,3910,3
0,0,2,0,1,2,0,0,1,3911,6
0,0,2,0,1,2,0,0,1,3912,7
0,0,2,0,1,2,0,1,0,3913,0
0,0,2,0,1,2,0,1,0,3914,1
0,0,2,0,1,2,0,1,0,3915,3
0,0,2,0,1,2,0,1,0,3916,6
0,0,2,0,1,2,0,1,0,3917,8
0,0,2,0,1,2,0,1,1,3918,0
0,0,2,0,1,2,0,1,1,3919,1
0,0,2,0,1,2,0,1,1,3920,3
0,0,2,0,1,2,0,1,1,3921,6
0,0,2,0,1,2,0,1,2,3922,0
0,0,2,0,1,2,0,1,2,3923,1
0,0,2,0,1,2,0,1,2,3924,3
0,0,2,0,1,2,0,1,2,3925,6
0,0,2,0,1,2,0,2,1,3926,0
0,0,2,0,1,2,0,2,1,3927,1
0,0,2,0,1,2,0,2,1,3928,3
0,0,2,0,1,2,0,2,1,3929,6
0,0,2,0,1,2,1,0,0,3930,0
0,0,2,0,1,2,1,0,0,3931,1
0,0,2,0,1,2,1,0,0,3932,3
0,0,2,0,1,2,1,0,0,3933,7
0,0,2,0,1,2,1,0,0,3934,8
0,0,2,0,1,2,1,0,1,3935,0
0,0,2,0,1,2,1,0,1,3936,1
0,0,2,0,1,2,1,0,1,3937,3
0,0,2,0,1,2,1,0,1,3938,7
0,0,2,0,1,2,1,0,2,3939,0
0,0,2,0,1,2,1,0,2,3940,1
0,0,2,0,1,2,1,0,2,3941,3
0,0,2,0,1,2,1,0,2,3942,7
0,0,2,0,1,2,1,1,0,3943,0
0,0,2,0,1,2,1,1,0,3944,1
0,0,2,0,1,2,1,1,0,3945,3
0,0,2,0,1,2,1,1,0,3946,8
0,0,2,0,1,2,1,1,2,3947,0
0,0,2,0,1,2,1,1,2,3948,1
0,0,2,0,1,2,1,1,2,3949,3
0,0,2,0,1,2,1,2,0,3950,0
0,0,2,0,1,2,1,2,0,3951,1
0,0,2,0,1,2,1,2,0,3952,3
0,0,2,0,1,2,1,2,0,3953,8
0,0,2,0,1,2,1,2,1,3954,0
0,0,2,0,1,2,1,2,1,3955,1
0,0,2,0,1,2,1,2,1,3956,3
0,0,2,0,1,2,2,0,1,3957,0
0,0,2,0,1,2,2,0,1,3958,1
0,0,2,0,1,2,2,0,1,3959,3
0,0,2,0,1,2,2,0,1,3960,7
0,0,2,0,1,2,2,1,0,3961,0
0,0,2,0,1,2,2,1,0,3962,1
0,0,2,0,1,2,2,1,0,3963,3
0,0,2,0,1,2,2,1,0,3964,8
0,0,2,0,1,2,2,1,1,3965,0
0,0,2,0,1,2,2,1,1,3966,1
0,0,2,0,1,2,2,1,1,3967,3
0,0,2,0,2,0,0,0,1,3968,0
0,0,2,0,2,0,0,0,1,3969,1
0,0,2,0,2,0,0,0,1,3970,3
0,0,2,0,2,0,0,0,1,3971,5
0,0,2,0,2,0,0,0,1,3972,6
0,0,2,0,2,0,0,0,1,3973,7
0,0,2,0,2,0,0,1,0,3974,0
0,0,2,0,2,0,0,1,0,3975,1
0,0,2,0,2,0,0,1,0,3976,3
0,0,2,0,2,0,0,1,0,3977,5
0,0,2,0,2,0,0,1,0,3978,6
0,0,2,0,2,0,0,1,0,3979,8
0,0,2,0,2,0,0,1,1,3980,0
0,0,2,0,2,0,0,1,1,3981,1
0,0,2,0,2,0,0,1,1,3982,3
0,0,2,0,2,0,0,1,1,3983,5
0,0,2,0,2,0,0,1,1,3984,6
0,0,2,0,2,0,1,0,0,3985,0
0,0,2,0,2,0,1,0,0,3986,1
0,0,2,0,2,0,1,0,0,3987,3
0,0,2,0,2,0,1,0,0,3988,5
0,0,2,0,2,0,1,0,0,3989,7
0,0,2,0,2,0,1,0,0,3990,8
0,0,2,0,2,0,1,0,1,3991,0
0,0,2,0,2,0,1,0,1,3992,1
0,0,2,0,2,0,1,0,1,3993,3
0,0,2,0,2,0,1,0,1,3994,5
0,0,2,0,2,0,1,0,1,3995,7
0,0,2,0,2,0,1,1,0,3996,0
0,0,2,0,2,0,1,1,0,3997,1
0,0,2,0,2,0,1,1,0,3998,3
0,0,2,0,2,0,1,1,0,3999,5
0,0,2,0,2,0,1,1,0,4000,8
0,0,2,0,2,0,1,1,1,4001,0
0,0,2,0,2,0,1,1,1,4002,1
0,0,2,0,2,0,1,1,1,4003,3
0,0,2,0,2,0,1,1,1,4004,5
0,0,2,0,2,0,1,1,2,4005,0
0,0,2,0,2,0,1,1,2,4006,1
0,0,2,0,2,0,1,1,2,4007,3
0,0,2,0,2,0,1,1,2,4008,5
0,0,2,0,2,0,1,2,1,4009,0
0,0,2,0,2,0,1,2,1,4010,1
0,0,2,0,2,0,1,2,1,4011,3
0,0,2,0,2,0,1,2,1,4012,5
0,0,2,0,2,0,2,1,1,4013,0
0,0,2,0,2,0,2,1,1,4014,1
0,0,2,0,2,0,2,1,1,4015,3
0,0,2,0,2,0,2,1,1,4016,5
0,0,2,0,2,1,0,0,0,4017,0
0,0,2,0,2,1,0,0,0,4018,1
0,0,2,0,2,1,0,0,0,4019,3
0,0,2,0,2,1,0,0,0,4020,6
0,0,2,0,2,1,0,0,0,4021,7
0,0,2,0,2,1,0,0,0,4022,8
0,0,2,0,2,1,0,0,1,4023,0
0,0,2,0,2,1,0,0,1,4024,1
0,0,2,0,2,1,0,0,1,4025,3
0,0,2,0,2,1,0,0,1,4026,6
0,0,2,0,2,1,0,0,1,4027,7
0,0,2,0,2,1,0,1,0,4028,0
0,0,2,0,2,1,0,1,0,4029,1
0,0,2,0,2,1,0,1,0,4030,3
0,0,2,0,2,1,0,1,0,4031,6
0,0,2,0,2,1,0,1,0,4032,8
0,0,2,0,2,1,0,1,1,4033,0
0,0,2,0,2,1,0,1,1,4034,1
0,0,2,0,2,1,0,1,1,4035,3
0,0,2,0,2,1,0,1,1,4036,6
0,0,2,0,2,1,0,1,2,4037,0
0,0,2,0,2,1,0,1,2,4038,1
0,0,2,0,2,1,0,1,2,4039,3
0,0,2,0,2,1,0,1,2,4040,6
0,0,2,0,2,1,0,2,1,4041,0
0,0,2,0,2,1,0,2,1,4042,1
0,0,2,0,2,1,0,2,1,4043,3
0,0,2,0,2,1,0,2,1,4044,6
0,0,2,0,2,1,1,0,0,4045,0
0,0,2,0,2,1,1,0,0,4046,1
0,0,2,0,2,1,1,0,0,4047,3
0,0,2,0,2,1,1,0,0,4048,7
0,0,2,0,2,1,1,0,0,4049,8
0,0,2,0,2,1,1,0,1,4050,0
0,0,2,0,2,1,1,0,1,4051,1
0,0,2,0,2,1,1,0,1,4052,3
0,0,2,0,2,1,1,0,1,4053,7
0,0,2,0,2,1,1,0,2,4054,0
0,0,2,0,2,1,1,0,2,4055,1
0,0,2,0,2,1,1,0,2,4056,3
0,0,2,0,2,1,1,0,2,4057,7
0,0,2,0,2,1,1,1,0,4058,0
0,0,2,0,2,1,1,1,0,4059,1
0,0,2,0,2,1,1,1,0,4060,3
0,0,2,0,2,1,1,1,0,4061,8
0,0,2,0,2,1,1,1,2,4062,0
0,0,2,0,2,1,1,1,2,4063,1
0,0,2,0,2,1,1,1,2,4064,3
0,0,2,0,2,1,1,2,0,4065,0
0,0,2,0,2,1,1,2,0,4066,1
0,0,2,0,2,1,1,2,0,4067,3
0,0,2,0,2,1,1,2,0,4068,8
0,0,2,0,2,1,1,2,1,4069,0
0,0,2,0,2,1,1,2,1,4070,1
0,0,2,0,2,1,1,2,1,4071,3
0,0,2,0,2,1,2,0,1,4072,0
0,0,2,0,2,1,2,0,1,4073,1
0,0,2,0,2,1,2,0,1,4074,3
0,0,2,0,2,1,2,0,1,4075,7
0,0,2,0,2,1,2,1,0,4076,0
0,0,2,0,2,1,2,1,0,4077,1
0,0,2,0,2,1,2,1,0,4078,3
0,0,2,0,2,1,2,1,0,4079,8
0,0,2,0,2,1,2,1,1,4080,0
0,0,2,0,2,1,2,1,1,4081,1
0,0,2,0,2,1,2,1,1,4082,3
0,0,2,0,2,2,0,1,1,4083,0
0,0,2,0,2,2,0,1,1,4084,1
0,0,2,0,2,2,0,1,1,4085,3
0,0,2,0,2,2,0,1,1,4086,6
0,0,2,0,2,2,1,0,1,4087,0
0,0,2,0,2,2,1,0,1,4088,1
0,0,2,0,2,2,1,0,1,4089,3
0,0,2,0,2,2,1,0,1,4090,7
0,0,2,0,2,2,1,1,0,4091,0
0,0,2,0,2,2,1,1,0,4092,1
0,0,2,0,2,2,1,1,0,4093,3
0,0,2,0,2,2,1,1,0,4094,8
0,0,2,0,2,2,1,1,1,4095,0
0,0,2,0,2,2,1,1,1,4096,1
0,0,2,0,2,2,1,1,1,4097,3
0,0,2,1,0,0,0,0,0,4098,0
0,0,2,1,0,0,0,0,0,4099,1
0,0,2,1,0,0,0,0,0,4100,4
0,0,2,1,0,0,0,0,0,4101,5
0,0,2,1,0,0,0,0,0,4102,6
0,0,2,1,0,0,0,0,0,4103,7
0,0,2,1,0,0,0,0,0,4104,8
0,0,2,1,0,0,0,0,1,4105,0
0,0,2,1,0,0,0,0,1,4106,1
0,0,2,1,0,0,0,0,1,4107,4
0,0,2,1,0,0,0,0,1,4108,5
0,0,2,1,0,0,0,0,1,4109,6
0,0,2,1,0,0,0,0,1,4110,7
0,0,2,1,0,0,0,0,2,4111,0
0,0,2,1,0,0,0,0,2,4112,1
0,0,2,1,0,0,0,0,2,4113,4
0,0,2,1,0,0,0,0,2,4114,5
0,0,2,1,0,0,0,0,2,4115,6
0,0,2,1,0,0,0,0,2,4116,7
0,0,2,1,0,0,0,1,0,4117,0
0,0,2,1,0,0,0,1,0,4118,1
0,0,2,1,0,0,0,1,0,4119,4
0,0,2,1,0,0,0,1,0,4120,5
0,0,2,1,0,0,0,1,0,4121,6
0,0,2,1,0,0,0,1,0,4122,8
0,0,2,1,0,0,0,1,2,4123,0
0,0,2,1,0,0,0,1,2,4124,1
0,0,2,1,0,0,0,1,2,4125,4
0,0,2,1,0,0,0,1,2,4126,5
0,0,2,1,0,0,0,1,2,4127,6
0,0,2,1,0,0,0,2,0,4128,0
0,0,2,1,0,0,0,2,0,4129,1
0,0,2,1,0,0,0,2,0,4130,4
0,0,2,1,0,0,0,2,0,4131,5
0,0,2,1,0,0,0,2,0,4132,6
0,0,2,1,0,0,0,2,0,4133,8
0,0,2,1,0,0,0,2,1,4134,0
0,0,2,1,0,0,0,2,1,4135,1
0,0,2,1,0,0,0,2,1,4136,4
0,0,2,1,0,0,0,2,1,4137,5
0,0,2,1,0,0,0,2,1,4138,6
0,0,2,1,0,0,1,0,0,4139,0
0,0,2,1,0,0,1,0,0,4140,1
0,0,2,1,0,0,1,0,0,4141,4
0,0,2,1,0,0,1,0,0,4142,5
0,0,2,1,0,0,1,0,0,4143,7
0,0,2,1,0,0,1,0,0,4144,8
0,0,2,1,0,0,1,0,2,4145,0
0,0,2,1,0,0,1,0,2,4146,1
0,0,2,1,0,0,1,0,2,4147,4
0,0,2,1,0,0,1,0,2,4148,5
0,0,2,1,0,0,1,0,2,4149,7
0,0,2,1,0,0,1,1,2,4150,0
0,0,2,1,0,0,1,1,2,4151,1
0,0,2,1,0,0,1,1,2,4152,4
0,0,2,1,0,0,1,1,2,4153,5
0,0,2,1,0,0,1,2,0,4154,0
0,0,2,1,0,0,1,2,0,4155,1
0,0,2,1,0,0,1,2,0,4156,4
0,0,2,1,0,0,1,2,0,4157,5
0,0,2,1,0,0,1,2,0,4158,8
0,0,2,1,0,0,1,2,1,4159,0
0,0,2,1,0,0,1,2,1,4160,1
0,0,2,1,0,0,1,2,1,4161,4
0,0,2,1,0,0,1,2,1,4162,5
0,0,2,1,0,0,1,2,2,4163,0
0,0,2,1,0,0,1,2,2,4164,1
0,0,2,1,0,0,1,2,2,4165,4
0,0,2,1,0,0,1,2,2,4166,5
0,0,2,1,0,0,2,0,0,4167,0
0,0,2,1,0,0,2,0,0,4168,1
0,0,2,1,0,0,2,0,0,4169,4
0,0,2,1,0,0,2,0,0,4170,5
0,0,2,1,0,0,2,0,0,4171,7
0,0,2,1,0,0,2,0,0,4172,8
0,0,2,1,0,0,2,0,1,4173,0
0,0,2,1,0,0,2,0,1,4174,1
0,0,2,1,0,0,2,0,1,4175,4
0,0,2,1,0,0,2,0,1,4176,5
0,0,2,1,0,0,2,0,1,4177,7
0,0,2,1,0,0,2,1,0,4178,0
0,0,2,1,0,0,2,1,0,4179,1
0,0,2,1,0,0,2,1,0,4180,4
0,0,2,1,0,0,2,1,0,4181,5
0,0,2,1,0,0,2,1,0,4182,8
0,0,2,1,0,0,2,1,1,4183,0
0,0,2,1,0,0,2,1,1,4184,1
0,0,2,1,0,0,2,1,1,4185,4
0,0,2,1,0,0,2,1,1,4186,5
0,0,2,1,0,0,2,1,2,4187,0
0,0,2,1,0,0,2,1,2,4188,1
0,0,2,1,0,0,2,1,2,4189,4
0,0,2,1,0,0,2,1,2,4190,5
0,0,2,1,0,0,2,2,1,4191,0
0,0,2,1,0,0,2,2,1,4192,1
0,0,2,1,0,0,2,2,1,4193,4
0,0,2,1,0,0,2,2,1,4194,5
0,0,2,1,0,1,0,0,0,4195,0
0,0,2,1,0,1,0,0,0,4196,1
0,0,2,1,0,1,0,0,0,4197,4
0,0,2,1,0,1,0,0,0,4198,6
0,0,2,1,0,1,0,0,0,4199,7
0,0,2,1,0,1,0,0,0,4200,8
0,0,2,1,0,1,0,0,2,4201,0
0,0,2,1,0,1,0,0,2,4202,1
0,0,2,1,0,1,0,0,2,4203,4
0,0,2,1,0,1,0,0,2,4204,6
0,0,2,1,0,1,0,0,2,4205,7
0,0,2,1,0,1,0,1,2,4206,0
0,0,2,1,0,1,0,1,2,4207,1
0,0,2,1,0,1,0,1,2,4208,4
0,0,2,1,0,1,0,1,2,4209,6
0,0,2,1,0,1,0,2,0,4210,0
0,0,2,1,0,1,0,2,0,4211,1
0,0,2,1,0,1,0,2,0,4212,4
